pINDEX,sLINE_NO,E_N83WTM,N_N83WTM,TIMESTAMP,RECORD,ELEVATION,ALT,NUMDATA,LM_Data_0,LM_Data_1,LM_Data_2,LM_Data_3,LM_Data_4,LM_Data_5,LM_Data_6,LM_Data_7,LM_Data_8,LM_Data_9,LM_Data_10,LM_Data_11,LM_Data_12,LM_Data_13,LM_Data_14,LM_Data_15,LM_Data_16,LM_Data_17,LM_Data_18,LM_Data_19,LM_Data_20,LM_Data_21,LM_Data_22,LM_Data_23,LM_Data_24,LM_Data_25,LM_Data_26,LM_DataSTD_0,LM_DataSTD_1,LM_DataSTD_2,LM_DataSTD_3,LM_DataSTD_4,LM_DataSTD_5,LM_DataSTD_6,LM_DataSTD_7,LM_DataSTD_8,LM_DataSTD_9,LM_DataSTD_10,LM_DataSTD_11,LM_DataSTD_12,LM_DataSTD_13,LM_DataSTD_14,LM_DataSTD_15,LM_DataSTD_16,LM_DataSTD_17,LM_DataSTD_18,LM_DataSTD_19,LM_DataSTD_20,LM_DataSTD_21,LM_DataSTD_22,LM_DataSTD_23,LM_DataSTD_24,LM_DataSTD_25,LM_DataSTD_26,HM_Data_0,HM_Data_1,HM_Data_2,HM_Data_3,HM_Data_4,HM_Data_5,HM_Data_6,HM_Data_7,HM_Data_8,HM_Data_9,HM_Data_10,HM_Data_11,HM_Data_12,HM_Data_13,HM_Data_14,HM_Data_15,HM_Data_16,HM_Data_17,HM_Data_18,HM_Data_19,HM_Data_20,HM_Data_21,HM_DataSTD_0,HM_DataSTD_1,HM_DataSTD_2,HM_DataSTD_3,HM_DataSTD_4,HM_DataSTD_5,HM_DataSTD_6,HM_DataSTD_7,HM_DataSTD_8,HM_DataSTD_9,HM_DataSTD_10,HM_DataSTD_11,HM_DataSTD_12,HM_DataSTD_13,HM_DataSTD_14,HM_DataSTD_15,HM_DataSTD_16,HM_DataSTD_17,HM_DataSTD_18,HM_DataSTD_19,HM_DataSTD_20,HM_DataSTD_21,TX_ALTITUDE,TX_ALTITUDE_STD,RX_ALTITUDE,RX_ALTITUDE_STD,txrx_dx,txrx_dy,txrx_dz,LINE_NO
31780,105700.0,699076.2,453136.6,44221.694849537,2873.0,244.0,38.06,14.0,-2.607e-08,-8.7281e-08,2.0289e-08,2.5749e-08,1.6515e-08,1.138e-08,7.5058e-09,4.5468e-09,2.5971e-09,1.431e-09,7.076e-10,3.4766e-10,-9999.99,8.1433e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,7.82e-10,2.62e-09,6.09e-10,7.72e-10,4.95e-10,3.41e-10,2.25e-10,1.36e-10,7.79e-11,4.31e-11,2.13e-11,1.07e-11,-9999.99,2.95e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,38.085,0.0775,39.65,0.0775,-13.25,0.0,1.56,105701.0
31886,105700.0,696535.7,454237.8,44221.6962384259,2973.0,239.7,47.01,40.0,-1.3102e-08,-5.0819e-08,4.6784e-09,9.4971e-09,6.9591e-09,5.8012e-09,4.617e-09,3.4269e-09,2.3535e-09,1.5494e-09,9.8158e-10,5.6023e-10,-9999.99,1.5462e-10,7.4503e-11,4.2719e-11,2.3056e-11,1.3401e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,3.93e-10,1.52e-09,1.41e-10,2.85e-10,2.09e-10,1.75e-10,1.39e-10,1.03e-10,7.06e-11,4.66e-11,2.95e-11,1.69e-11,-9999.99,4.7e-12,2.35e-12,1.35e-12,7.93e-13,5.57e-13,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,7.3626e-10,4.3246e-10,2.4111e-10,1.3064e-10,7.1228e-11,3.9825e-11,2.2968e-11,1.3518e-11,8.576e-12,5.6784e-12,3.962e-12,2.7488e-12,1.8801e-12,1.2985e-12,8.7485e-13,5.4444e-13,3.4327e-13,1.9772e-13,1.1482e-13,7.0292e-14,3.9357e-14,-9999.99,2.21e-11,1.3e-11,7.23e-12,3.92e-12,2.14e-12,1.19e-12,6.89e-13,4.06e-13,2.57e-13,1.71e-13,1.19e-13,8.3e-14,5.7e-14,3.93e-14,2.67e-14,1.71e-14,1.13e-14,7.18e-15,6.85e-15,4.7e-15,4.96e-15,47.005,0.063,48.885,0.063,-13.25,0.0,1.88,105701.0
31990,105700.0,694474.2,455102.3,44221.6975115741,3073.0,244.2,36.39,25.0,-2.4851e-08,-7.0673e-08,3.3421e-08,2.5202e-08,1.2389e-08,7.3421e-09,4.0819e-09,2.0985e-09,1.067e-09,5.9269e-10,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,7.46e-10,2.12e-09,1e-09,7.56e-10,3.72e-10,2.2e-10,1.22e-10,6.3e-11,3.21e-11,1.81e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,2.4272e-10,1.4143e-10,8.7281e-11,5.6901e-11,3.8216e-11,2.6105e-11,1.7886e-11,-9999.99,9.3421e-12,7.0556e-12,5.2047e-12,3.924e-12,2.7395e-12,1.8567e-12,1.2058e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,7.28e-12,4.24e-12,2.62e-12,1.71e-12,1.15e-12,7.83e-13,5.37e-13,-9999.99,2.82e-13,2.13e-13,1.57e-13,1.18e-13,8.36e-14,5.89e-14,3.71e-14,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,36.39,0.0815,37.46,0.0815,-13.25,0.0,1.07,105701.0
32096,105700.0,692321.4,456541.3,44221.6989351852,3173.0,247.6,47.14,38.0,-1.2278e-08,-3.5702e-08,1.7023e-08,1.1825e-08,5.345e-09,3.0906e-09,1.607e-09,9.3392e-10,4.5848e-10,2.962e-10,1.9886e-10,1.312e-10,-9999.99,5.7749e-11,4.5526e-11,2.4693e-11,1.819e-11,1.2129e-11,1.0178e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,3.68e-10,1.07e-09,5.11e-10,3.55e-10,1.61e-10,9.3e-11,4.89e-11,2.82e-11,1.4e-11,9.21e-12,6.34e-12,4.25e-12,-9999.99,2.09e-12,1.56e-12,1.18e-12,7.84e-13,5.88e-13,1.37e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.5962e-10,1.0851e-10,7.3889e-11,5.1433e-11,3.538e-11,2.3713e-11,1.7161e-11,1.3181e-11,1.0386e-11,6.9181e-12,5.3918e-12,3.8977e-12,2.7301e-12,1.8953e-12,1.2564e-12,8.2895e-13,4.9094e-13,2.862e-13,-9999.99,-9999.99,-9999.99,-9999.99,4.79e-12,3.26e-12,2.22e-12,1.54e-12,1.06e-12,7.11e-13,5.17e-13,3.95e-13,3.13e-13,2.08e-13,1.62e-13,1.17e-13,8.24e-14,5.72e-14,3.84e-14,2.56e-14,1.57e-14,9.56e-15,-9999.99,-9999.99,-9999.99,47.14,0.062,49.505,0.062,-13.25,0.0,2.36,105701.0
32200,105700.0,689719.0,456953.4,44221.7002893519,3273.0,228.6,26.34,46.0,-3.3918e-08,-4.9211e-08,2.2737e-08,1.1459e-08,7.1228e-09,5.2076e-09,3.8275e-09,2.6965e-09,1.8854e-09,1.2871e-09,8.4912e-10,5.4532e-10,-9999.99,2.0477e-10,1.2915e-10,8.3626e-11,4.8275e-11,3.2164e-11,2.1307e-11,1.4173e-11,1.026e-11,6.0088e-12,5.5029e-12,3.4708e-12,-9999.99,-9999.99,-9999.99,1.02e-09,1.48e-09,6.82e-10,3.44e-10,2.14e-10,1.56e-10,1.15e-10,8.09e-11,5.66e-11,3.87e-11,2.56e-11,1.64e-11,-9999.99,6.2e-12,3.95e-12,2.54e-12,1.48e-12,1.01e-12,6.8e-13,4.63e-13,3.5e-13,2.73e-13,2.43e-13,4.27e-13,-9999.99,-9999.99,-9999.99,-9999.99,6.7018e-10,4.4298e-10,2.8789e-10,1.8711e-10,1.2269e-10,8.2222e-11,5.5439e-11,3.8041e-11,2.6617e-11,1.8319e-11,1.2102e-11,7.9211e-12,5.0117e-12,3.0526e-12,1.7807e-12,9.9211e-13,5.7281e-13,2.8538e-13,1.6447e-13,8.2047e-14,5.0526e-14,-9999.99,2.01e-11,1.33e-11,8.64e-12,5.61e-12,3.68e-12,2.47e-12,1.66e-12,1.14e-12,7.99e-13,5.5e-13,3.63e-13,2.38e-13,1.5e-13,9.19e-14,5.36e-14,3e-14,1.77e-14,9.45e-15,6.66e-15,4.58e-15,5.51e-15,26.345,0.1115,27.905,0.1115,-13.25,0.0,1.56,105701.0
32304,105800.0,689556.5,456183.7,44221.7018634259,3373.0,229.1,69.89,44.0,-3.0789e-09,-1.1637e-08,3.6082e-09,1.7292e-09,8.9971e-10,6.6228e-10,5.2632e-10,3.9766e-10,2.7658e-10,2.486e-10,1.6205e-10,1.2731e-10,-9999.99,5.9269e-11,4.0819e-11,2.3056e-11,1.6874e-11,1.2126e-11,1.0181e-11,6.8743e-12,7.0088e-12,6.269e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.39e-11,3.51e-10,1.09e-10,5.33e-11,2.81e-11,2.16e-11,1.66e-11,1.28e-11,8.71e-12,7.81e-12,5.09e-12,4.21e-12,-9999.99,1.99e-12,1.67e-12,8.25e-13,5.86e-13,5.14e-13,5.48e-13,5.88e-13,4.37e-13,4.91e-13,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.4816e-10,1.0904e-10,7.8392e-11,5.5205e-11,3.9123e-11,2.7596e-11,1.9857e-11,1.4339e-11,1.0509e-11,7.6725e-12,5.5497e-12,3.8889e-12,2.6509e-12,1.7313e-12,1.0623e-12,6.4825e-13,3.7749e-13,2.3348e-13,1.3494e-13,8.1813e-14,5e-14,-9999.99,4.44e-12,3.27e-12,2.35e-12,1.66e-12,1.17e-12,8.28e-13,5.96e-13,4.3e-13,3.15e-13,2.3e-13,1.66e-13,1.17e-13,7.98e-14,5.23e-14,3.22e-14,1.98e-14,1.2e-14,7.47e-15,5.2e-15,4.03e-15,3.49e-15,69.895,0.0435,70.71,0.0435,-13.25,0.0,0.82,105801.0
32412,105800.0,692310.4,455129.3,44221.7033796296,3473.0,247.6,38.62,35.0,-2.1626e-08,-5.8626e-08,2.8749e-08,2.0506e-08,9.7895e-09,5.7456e-09,3.4386e-09,1.7418e-09,8.8918e-10,5.5965e-10,3.1023e-10,1.8289e-10,-9999.99,6.7632e-11,-9999.99,3.2515e-11,1.2295e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,6.49e-10,1.76e-09,8.62e-10,6.15e-10,2.94e-10,1.73e-10,1.04e-10,5.23e-11,2.68e-11,1.72e-11,9.71e-12,5.87e-12,-9999.99,2.56e-12,-9999.99,1.27e-12,6.28e-13,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,2.3708e-10,1.4623e-10,9.3801e-11,6.1579e-11,4.0702e-11,2.7942e-11,1.9281e-11,1.3664e-11,9.8421e-12,7.076e-12,5.2251e-12,3.769e-12,2.5582e-12,1.7424e-12,1.1152e-12,7.1579e-13,3.8246e-13,2.3588e-13,-9999.99,-9999.99,-9999.99,-9999.99,7.11e-12,4.39e-12,2.81e-12,1.85e-12,1.22e-12,8.38e-13,5.78e-13,4.1e-13,2.95e-13,2.14e-13,1.57e-13,1.13e-13,7.78e-14,5.33e-14,3.42e-14,2.18e-14,1.26e-14,9.34e-15,-9999.99,-9999.99,-9999.99,38.625,0.076,40.61,0.076,-13.25,0.0,1.98,105801.0
32518,105800.0,695331.4,453800.4,44221.7051851852,3573.0,241.9,39.77,37.0,-2.0953e-08,-6.8099e-08,2.1216e-08,2.274e-08,1.3494e-08,9.0029e-09,5.5439e-09,3.0877e-09,1.5988e-09,8.1433e-10,3.6228e-10,2.0558e-10,-9999.99,6.2398e-11,3.5117e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,6.29e-10,2.04e-09,6.36e-10,6.82e-10,4.05e-10,2.7e-10,1.66e-10,9.26e-11,4.81e-11,2.46e-11,1.1e-11,6.39e-12,-9999.99,2.13e-12,1.31e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,3.193e-10,1.6556e-10,9.424e-11,5.693e-11,3.5117e-11,2.214e-11,1.6225e-11,1.174e-11,7.7515e-12,6.076e-12,4.4591e-12,3.2602e-12,2.2915e-12,1.5456e-12,1.0333e-12,6.6637e-13,4.1287e-13,2.3401e-13,1.35e-13,8.4503e-14,5.1637e-14,-9999.99,9.58e-12,4.97e-12,2.83e-12,1.71e-12,1.05e-12,6.64e-13,4.87e-13,3.52e-13,2.33e-13,1.83e-13,1.34e-13,9.85e-14,6.9e-14,4.67e-14,3.16e-14,2.05e-14,1.4e-14,8.89e-15,5.74e-15,3.95e-15,3.74e-15,39.765,0.075,40.865,0.0745,-13.25,0.0,1.1,105801.0
32624,105800.0,698012.9,452726.1,44221.7066087963,3673.0,250.2,33.84,30.0,-3e-08,-7.8772e-08,4.1111e-08,2.8757e-08,1.3488e-08,7.9971e-09,4.5117e-09,2.3877e-09,1.2047e-09,6.3216e-10,3.193e-10,1.8208e-10,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9e-10,2.36e-09,1.23e-09,8.63e-10,4.05e-10,2.4e-10,1.35e-10,7.16e-11,3.63e-11,1.92e-11,9.77e-12,5.79e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,2.5804e-10,1.3596e-10,7.4795e-11,4.2485e-11,2.5892e-11,1.6512e-11,1.0865e-11,7.4971e-12,5.4123e-12,3.9444e-12,2.9532e-12,2.1301e-12,1.4468e-12,1.0225e-12,6.4035e-13,4.2807e-13,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,7.74e-12,4.08e-12,2.24e-12,1.27e-12,7.77e-13,4.97e-13,3.27e-13,2.25e-13,1.63e-13,1.19e-13,8.89e-14,6.43e-14,4.38e-14,3.12e-14,2e-14,1.33e-14,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,33.845,0.0865,35.605,0.0865,-13.25,0.0,1.76,105801.0
32728,105800.0,701025.5,451498.7,44221.7080787037,3773.0,255.6,27.82,8.0,-4.9912e-08,-1.2167e-07,6.3655e-08,4.5965e-08,2.283e-08,1.3257e-08,7.4211e-09,3.7164e-09,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.5e-09,3.67e-09,1.91e-09,1.38e-09,6.85e-10,3.98e-10,2.23e-10,1.12e-10,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,28.035,0.105,29.71,0.105,-13.25,0.0,1.68,105801.0
32838,105900.0,698113.2,451876.3,44221.7801851852,3873.0,252.8,30.69,29.0,-4.0409e-08,-1.2482e-07,3.8187e-08,4.0936e-08,2.4222e-08,1.6167e-08,1.0129e-08,5.7982e-09,3.0936e-09,1.6275e-09,8.2807e-10,4.0088e-10,-9999.99,8.5526e-11,4.8655e-11,2.3594e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.21e-09,3.74e-09,1.15e-09,1.23e-09,7.27e-10,4.85e-10,3.04e-10,1.74e-10,9.28e-11,4.88e-11,2.49e-11,1.21e-11,-9999.99,2.69e-12,1.62e-12,8.28e-13,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,7.2427e-10,3.4152e-10,1.6412e-10,8.1871e-11,4.3158e-11,2.3658e-11,1.3556e-11,9.2193e-12,5.962e-12,4.7398e-12,3.4415e-12,2.6883e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,2.17e-11,1.02e-11,4.92e-12,2.46e-12,1.29e-12,7.1e-13,4.08e-13,2.78e-13,1.79e-13,1.43e-13,1.05e-13,8.28e-14,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,30.69,0.0965,31.79,0.096,-13.25,0.0,1.1,105901.0
32942,105900.0,695492.1,452950.3,44221.7815277778,3973.0,249.9,29.61,41.0,-4.0322e-08,-8.0877e-08,6.0848e-08,2.9444e-08,1.1646e-08,6.5877e-09,3.5731e-09,1.8135e-09,8.6462e-10,4.3918e-10,2.2237e-10,1.2997e-10,-9999.99,4.7515e-11,3.1696e-11,1.8105e-11,1.5547e-11,1.0933e-11,8.5205e-12,5.2515e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.21e-09,2.43e-09,1.83e-09,8.83e-10,3.49e-10,1.98e-10,1.07e-10,5.46e-11,2.6e-11,1.35e-11,6.87e-12,4.13e-12,-9999.99,1.66e-12,1.11e-12,7.75e-13,6.27e-13,2.7e-12,5.4e-13,6.98e-13,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,2.1664e-10,1.1775e-10,7.1667e-11,4.6345e-11,3.1111e-11,2.1284e-11,1.4643e-11,1.038e-11,7.5029e-12,5.4854e-12,4.1111e-12,3e-12,2.1038e-12,1.4301e-12,9.4211e-13,5.8509e-13,3.4591e-13,1.9632e-13,1.2096e-13,5.2573e-14,-9999.99,-9999.99,6.5e-12,3.53e-12,2.15e-12,1.39e-12,9.33e-13,6.39e-13,4.39e-13,3.11e-13,2.26e-13,1.65e-13,1.23e-13,9.03e-14,6.33e-14,4.33e-14,2.85e-14,1.78e-14,1.08e-14,6.73e-15,4.89e-15,3.08e-15,-9999.99,29.61,0.0995,30.97,0.0995,-13.25,0.0,1.36,105901.0
33044,105900.0,692072.7,454360.6,44221.783587963,4073.0,244.1,33.96,41.0,-2.9357e-08,-8.6023e-08,3.0497e-08,2.8187e-08,1.5909e-08,1.0374e-08,6.2924e-09,3.5205e-09,1.8743e-09,9.9532e-10,5.4854e-10,2.9056e-10,-9999.99,9e-11,5.6082e-11,3.5058e-11,2.248e-11,1.5795e-11,1.0962e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,8.81e-10,2.58e-09,9.15e-10,8.46e-10,4.77e-10,3.11e-10,1.89e-10,1.06e-10,5.64e-11,3e-11,1.66e-11,8.83e-12,-9999.99,2.89e-12,1.81e-12,1.11e-12,7.4e-13,5.94e-13,1.19e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,4.9064e-10,2.6532e-10,1.536e-10,9.3655e-11,5.9064e-11,3.8304e-11,2.5371e-11,1.7529e-11,1.2342e-11,8.8363e-12,6.3099e-12,4.4766e-12,3.0906e-12,2.0219e-12,1.2801e-12,7.655e-13,4.4064e-13,2.5599e-13,1.3696e-13,6.9942e-14,4.1023e-14,-9999.99,1.47e-11,7.96e-12,4.61e-12,2.81e-12,1.77e-12,1.15e-12,7.61e-13,5.26e-13,3.7e-13,2.65e-13,1.89e-13,1.34e-13,9.27e-14,6.09e-14,3.87e-14,2.32e-14,1.36e-14,8.06e-15,4.81e-15,3.11e-15,2.66e-15,33.96,0.087,34.775,0.087,-13.25,0.0,0.82,105902.0
33148,105900.0,689867.5,455341.9,44221.7849189815,4173.0,244.8,41.09,43.0,-1.4939e-08,-1.8711e-08,1.4971e-08,3.5673e-09,1.7193e-09,1.214e-09,9.5877e-10,6.6345e-10,5.0702e-10,3.848e-10,2.5789e-10,1.8839e-10,-9999.99,7.7339e-11,5.6053e-11,3.8216e-11,2.3135e-11,1.9892e-11,1.3339e-11,9.5263e-12,7.424e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,4.48e-10,5.65e-10,4.49e-10,1.07e-10,5.23e-11,3.71e-11,2.91e-11,2.02e-11,1.54e-11,1.19e-11,7.92e-12,5.84e-12,-9999.99,2.54e-12,1.86e-12,1.24e-12,1.02e-12,6.64e-13,1.53e-12,4.86e-13,1.22e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,2.3842e-10,1.681e-10,1.1699e-10,8.038e-11,5.5234e-11,3.8363e-11,2.7711e-11,2.0225e-11,1.4518e-11,1.0219e-11,7.3596e-12,5.1053e-12,3.5058e-12,2.3678e-12,1.4716e-12,8.9415e-13,5.4269e-13,3.2865e-13,2.1629e-13,1.1102e-13,6.1813e-14,-9999.99,7.15e-12,5.04e-12,3.51e-12,2.41e-12,1.66e-12,1.15e-12,8.31e-13,6.07e-13,4.36e-13,3.07e-13,2.21e-13,1.54e-13,1.05e-13,7.13e-14,4.43e-14,2.74e-14,1.67e-14,1.05e-14,7.14e-15,4.23e-15,3.2e-15,41.09,0.0795,41.27,0.0795,-13.25,0.0,0.18,105902.0
33252,106000.0,688151.8,455108.0,44221.7871180556,4273.0,225.3,42.59,44.0,-1.7965e-08,-4.5614e-08,1.2468e-08,8.8596e-09,5.3304e-09,4.076e-09,3.0643e-09,2.1904e-09,1.5635e-09,1.0956e-09,7.883e-10,5.1228e-10,-9999.99,2.0766e-10,1.3588e-10,8.5556e-11,5.6754e-11,3.4561e-11,2.5032e-11,1.6491e-11,1.2307e-11,6.1053e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,5.39e-10,1.37e-09,3.74e-10,2.66e-10,1.6e-10,1.23e-10,9.22e-11,6.57e-11,4.71e-11,3.3e-11,2.37e-11,1.54e-11,-9999.99,6.31e-12,4.14e-12,2.61e-12,1.74e-12,1.1e-12,8.21e-13,5.49e-13,4.43e-13,6.03e-13,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,6.7281e-10,4.5643e-10,3.0439e-10,2.0088e-10,1.3357e-10,8.9444e-11,6.0877e-11,4.1901e-11,2.8898e-11,1.9772e-11,1.3298e-11,8.7193e-12,5.6053e-12,3.4211e-12,2.0406e-12,1.1556e-12,6.2135e-13,3.4532e-13,1.7436e-13,9.2895e-14,5.9327e-14,-9999.99,2.02e-11,1.37e-11,9.13e-12,6.03e-12,4.01e-12,2.68e-12,1.83e-12,1.26e-12,8.67e-13,5.93e-13,3.99e-13,2.62e-13,1.68e-13,1.03e-13,6.14e-14,3.49e-14,1.91e-14,1.08e-14,6.47e-15,4.83e-15,1.06e-14,42.585,0.072,40.275,0.072,-13.25,0.0,-2.31,106001.0
33358,106000.0,690458.6,454137.1,44221.7886111111,4373.0,241.2,40.63,37.0,-1.8287e-08,-4.4678e-08,2.7091e-08,1.4789e-08,5.7602e-09,3.1374e-09,1.7713e-09,9.5205e-10,5.6404e-10,3.6082e-10,2.5339e-10,1.7661e-10,-9999.99,7.5994e-11,5.2222e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,5.49e-10,1.34e-09,8.13e-10,4.44e-10,1.73e-10,9.6e-11,5.37e-11,2.95e-11,1.77e-11,1.13e-11,8.29e-12,5.63e-12,-9999.99,2.56e-12,1.89e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,2.3632e-10,1.6292e-10,1.1123e-10,7.5965e-11,5.2368e-11,3.693e-11,2.6825e-11,1.9398e-11,1.4307e-11,1.0023e-11,7.2339e-12,5.2339e-12,3.5497e-12,2.4468e-12,1.6447e-12,1.0237e-12,6.6257e-13,3.5965e-13,2.3088e-13,1.1719e-13,8.1316e-14,-9999.99,7.09e-12,4.89e-12,3.34e-12,2.28e-12,1.57e-12,1.11e-12,8.05e-13,5.82e-13,4.29e-13,3.01e-13,2.17e-13,1.58e-13,1.07e-13,7.41e-14,5.03e-14,3.1e-14,2.05e-14,1.22e-14,8.66e-15,6.01e-15,5.37e-15,40.635,0.072,42.415,0.072,-13.25,0.0,1.78,106001.0
